Gene,IFNa,IFNg,celltype_level,subset
NCKAP1L,-0.132043113,-0.152088415,PBMC,PBMC
CSF1R,-0.489695233,-1.266554367,PBMC,PBMC
ITGB5,-1.467442354,-2.987649243,PBMC,PBMC
ITPR1,0.029877346,-0.124458872,PBMC,PBMC
APP,-0.478163798,-0.292249738,PBMC,PBMC
SH3BGRL,-0.083477128,0.037427088,PBMC,PBMC
TMED10,-0.349000769,-0.163972448,PBMC,PBMC
PDE4A,-0.568411224,-0.681323652,PBMC,PBMC
ZFP36L2,-0.006030859,-0.230115713,PBMC,PBMC
ARHGEF10L,0.617257937,0.036050806,PBMC,PBMC
PLA2G4C,0.759037835,0.93344558,PBMC,PBMC
PPM1M,-0.30591728,-0.303729486,PBMC,PBMC
LILRA6,1.461434047,0.677567587,PBMC,PBMC
TBC1D2,0.412613567,-0.071255935,PBMC,PBMC
ATM,-0.346363576,0.027448762,PBMC,PBMC
SPCS1,-0.520223306,-0.024096723,PBMC,PBMC
H3F3A,-0.353551561,-0.081735552,PBMC,PBMC
GCH1,0.812397236,1.361156071,PBMC,PBMC
RAB13,-0.567121851,-0.651856564,PBMC,PBMC
SUSD1,0.502862499,0.180689972,PBMC,PBMC
SDCCAG8,-0.29420325,-0.213639219,PBMC,PBMC
TSPAN3,-0.246969837,-0.371343223,PBMC,PBMC
IGSF6,0.694014685,1.183824723,PBMC,PBMC
EIF4G3,-0.319417242,-0.063879475,PBMC,PBMC
IKZF1,-0.203961283,-0.072544969,PBMC,PBMC
GLMP,0.323812541,-0.143579808,PBMC,PBMC
CEP170,-0.544849348,-0.422136505,PBMC,PBMC
FNIP2,0.300818891,0.176330417,PBMC,PBMC
ENG,-0.330972061,-1.81748273,PBMC,PBMC
ARHGAP17,0.281152518,0.501968201,PBMC,PBMC
BAX,0.094488893,-0.019672792,PBMC,PBMC
WBP1L,-0.148404431,-0.419115914,PBMC,PBMC
ZNF106,-0.222866006,-0.075003255,PBMC,PBMC
AMDHD2,-0.084935431,-0.085708187,PBMC,PBMC
ANXA2,0.359221289,0.355175425,PBMC,PBMC
CPNE1,-0.159651399,0.0654887,PBMC,PBMC
CYBA,0.135676174,0.08613391,PBMC,PBMC
ITGB1,-0.165556179,-0.248021919,PBMC,PBMC
GANAB,-0.230280527,-0.048037556,PBMC,PBMC
DAP,-0.216863662,-0.136451583,PBMC,PBMC
SKAP2,-0.267437437,0.102893188,PBMC,PBMC
IL27,2.552453959,3.113647703,PBMC,PBMC
ADI1,-0.313297222,-0.173033713,PBMC,PBMC
TRIP6,0.557229877,-0.091934807,PBMC,PBMC
ARHGEF11,0.474038191,0.133082153,PBMC,PBMC
CALM2,-0.327933097,0.087760946,PBMC,PBMC
MEF2C,-0.32905129,-0.467391136,PBMC,PBMC
NDUFV1,-0.225959415,-0.035137312,PBMC,PBMC
MEF2D,-0.115942834,-0.42621699,PBMC,PBMC
HCLS1,-0.069387441,-0.099687657,PBMC,PBMC
IDO1,2.310795494,8.786447736,PBMC,PBMC
CXCL9,1.651229153,10.63164875,PBMC,PBMC
CD14,0.218921097,-3.13755532,PBMC,PBMC
ANKRD22,3.118407518,7.681979827,PBMC,PBMC
STAB1,-0.580345586,-2.87172516,PBMC,PBMC
LGMN,-0.015268711,-2.401501342,PBMC,PBMC
CD163,0.065831293,-2.955031925,PBMC,PBMC
SLAMF8,-0.572117643,4.031612726,PBMC,PBMC
APOL4,1.575085683,8.961968457,PBMC,PBMC
C5AR1,-0.292004581,-2.394551178,PBMC,PBMC
CD40,0.132680006,1.267983593,PBMC,PBMC
FCGR1B,0.366994086,6.157758324,PBMC,PBMC
MYOF,0.557600869,3.166749781,PBMC,PBMC
CD36,-0.738380184,-1.787482286,PBMC,PBMC
LRRK2,-0.193913673,2.380109986,PBMC,PBMC
APOL1,1.128107881,1.558349946,PBMC,PBMC
PDK4,-0.124014207,-2.191766849,PBMC,PBMC
FCGR1A,0.379572443,5.690019082,PBMC,PBMC
P2RY6,1.659710328,2.457497954,PBMC,PBMC
GPNMB,0.125609726,-2.24677073,PBMC,PBMC
CTSC,0.233945139,0.859136722,PBMC,PBMC
GM2A,0.105934101,1.29214518,PBMC,PBMC
PSTPIP2,-0.690300872,1.80573662,PBMC,PBMC
IL18BP,-0.217540565,1.315882449,PBMC,PBMC
SLC1A5,-0.388604739,1.581347848,PBMC,PBMC
TNFAIP2,0.545571174,1.835650779,PBMC,PBMC
CSF2RB,0.172880707,1.765361153,PBMC,PBMC
IER3,-0.659246326,-1.45943875,PBMC,PBMC
SEMA6B,0.39410268,-2.313422515,PBMC,PBMC
SEPTIN4,0.59536105,3.749673467,PBMC,PBMC
CD300LB,-1.005350495,-2.762484529,PBMC,PBMC
PLA2G7,0.498761356,-1.628377437,PBMC,PBMC
CYP1B1,-1.056989557,-2.665645959,PBMC,PBMC
TGM2,-1.037230292,2.52403339,PBMC,PBMC
IRF8,-0.039890044,1.227460995,PBMC,PBMC
ACOD1,2.556240189,6.729835603,PBMC,PBMC
ATF5,0.825595613,1.502665642,PBMC,PBMC
CLEC10A,1.626137364,1.522242045,PBMC,PBMC
HVCN1,0.123151735,0.42797592,PBMC,PBMC
JAKMIP2,-0.239017126,-1.238490111,PBMC,PBMC
HSPA8,0.211493554,0.45393845,PBMC,PBMC
SRGN,0.022689241,-0.691108871,PBMC,PBMC
SELPLG,0.024301858,0.037931097,PBMC,PBMC
SMCO4,-0.069924633,1.930593963,PBMC,PBMC
IDO2,1.458196213,7.31433588,PBMC,PBMC
TNFRSF11A,-0.572444582,-2.15847289,PBMC,PBMC
TIFA,-0.269768128,0.665785038,PBMC,PBMC
ASCL2,0.923017799,2.427157378,PBMC,PBMC
FAM241A,-0.023515904,1.004823399,PBMC,PBMC
PLD3,-0.080871408,-0.728401637,PBMC,PBMC
CCR2,0.00815777,1.245434587,PBMC,PBMC
LIMK2,-0.085412295,0.613964648,PBMC,PBMC
STX11,0.464180645,1.196184909,PBMC,PBMC
SERPINA1,0.329729391,1.769805743,PBMC,PBMC
SNX20,0.23856236,0.323893662,PBMC,PBMC
LYZ,-0.308201382,1.212246384,PBMC,PBMC
EEPD1,-0.493170372,-2.337962543,PBMC,PBMC
CEBPD,0.103761239,-0.857941169,PBMC,PBMC
H1F0,-0.068157658,-1.247068117,PBMC,PBMC
IER5L,-0.58483345,-1.992235787,PBMC,PBMC
ADGRE2,-0.676723588,-1.943765402,PBMC,PBMC
H1FX,0.051954959,-0.278677774,PBMC,PBMC
PLBD1,-0.080480961,1.399111586,PBMC,PBMC
SLC44A1,-0.600459586,-1.006349578,PBMC,PBMC
VOPP1,-0.081507173,0.349856377,PBMC,PBMC
ABCC5,-0.278075045,-0.525354612,PBMC,PBMC
PDCD1LG2,1.156697886,3.523557297,PBMC,PBMC
RAPGEF2,-0.043250448,0.607107272,PBMC,PBMC
TIMP1,0.068764343,-0.896355452,PBMC,PBMC
SLC7A11,-0.684574563,-2.483429869,PBMC,PBMC
TIFAB,-0.281426356,3.843128322,PBMC,PBMC
APBB3,-0.262526684,-0.507772221,PBMC,PBMC
TTYH3,0.155368838,-1.157105975,PBMC,PBMC
SLC6A12,-0.934808841,3.185572632,PBMC,PBMC
ST3GAL5,0.199003254,0.667469777,PBMC,PBMC
TMEM109,0.130065953,0.50679795,PBMC,PBMC
IL15RA,1.203824745,1.48529178,PBMC,PBMC
USP6NL,0.011306587,0.991965493,PBMC,PBMC
ARHGAP26,-0.254803508,-0.540847028,PBMC,PBMC
CTSH,0.186397416,0.493340248,PBMC,PBMC
DRAM1,0.440392316,1.407044783,PBMC,PBMC
SLC8A1,0.585303775,1.317545603,PBMC,PBMC
ADAM9,-0.431352806,-1.652891584,PBMC,PBMC
PFKP,0.428840603,0.374426097,PBMC,PBMC
RSU1,-0.110972535,0.407772639,PBMC,PBMC
FOXN2,0.13723953,0.413158878,PBMC,PBMC
TRPS1,-0.372856234,-0.576095811,PBMC,PBMC
TNFRSF1B,-0.037373413,-0.399788786,PBMC,PBMC
S100A6,0.118784116,0.295112218,PBMC,PBMC
HOMER3,-0.388474827,-1.787639262,PBMC,PBMC
P2RX7,0.215557723,1.908527656,PBMC,PBMC
SQOR,0.687854204,0.728477555,PBMC,PBMC
GOLM1,-0.106184392,1.414419913,PBMC,PBMC
CD84,-0.140654171,-0.313757818,PBMC,PBMC
AHR,0.050455519,-0.52655585,PBMC,PBMC
PPBP,-1.62217266,-0.503520682,PBMC,PBMC
P2RY14,-0.323945301,2.911186862,PBMC,PBMC
VPS9D1,-0.214482356,0.799691353,PBMC,PBMC
B4GALT5,0.337645009,0.774374098,PBMC,PBMC
MTHFD2,0.347925104,1.105291345,PBMC,PBMC
METRNL,-0.216643653,-0.476509345,PBMC,PBMC
AVPI1,-0.990215658,-1.525252907,PBMC,PBMC
CAMK2D,-0.193073348,0.51113181,PBMC,PBMC
DAB2,-0.091560677,-1.314951366,PBMC,PBMC
RCBTB2,-0.282242122,-0.875400506,PBMC,PBMC
NPL,0.320282864,-1.114766004,PBMC,PBMC
KDM1B,0.028980749,0.759372486,PBMC,PBMC
ZNRF2,0.258421633,0.349259511,PBMC,PBMC
FCGR3A,0.066714913,-0.668039146,PBMC,PBMC
DUSP1,-0.287784391,-0.68919833,PBMC,PBMC
OGFRL1,-0.387493097,-0.68053927,PBMC,PBMC
PCYT1A,-0.067562183,0.571910434,PBMC,PBMC
STOM,0.659096329,0.427187684,PBMC,PBMC
SCPEP1,0.18728017,0.830221409,PBMC,PBMC
GASK1B,-0.338816705,-1.807352298,PBMC,PBMC
RNH1,0.256773892,0.531972001,PBMC,PBMC
ATP8B4,0.050954065,-1.182452653,PBMC,PBMC
PLEK,0.104553094,0.385656188,PBMC,PBMC
C9orf72,-0.201053106,-0.23258812,PBMC,PBMC
GSTK1,0.152774112,0.441220582,PBMC,PBMC
OAZ2,-0.231037304,-0.489447099,PBMC,PBMC
SCIMP,0.2391637,0.852114678,PBMC,PBMC
CAMK1,-0.526812696,-1.545515852,PBMC,PBMC
TNFSF13,-0.252297303,0.929507867,PBMC,PBMC
IL31RA,0.080721839,4.41438946,PBMC,PBMC
SEC62,-0.245670363,-0.128494894,PBMC,PBMC
SFT2D2,-0.100126724,0.435096851,PBMC,PBMC
RHOU,-0.678368001,1.521224338,PBMC,PBMC
SIRPA,-0.088263236,-1.00796188,PBMC,PBMC
PLEKHO2,0.048661693,-0.628778873,PBMC,PBMC
SWAP70,-0.196909064,-0.469041174,PBMC,PBMC
DMXL2,-0.171463756,-0.972588204,PBMC,PBMC
AGPAT3,0.171568177,0.561299352,PBMC,PBMC
FMN1,-0.033856975,-1.325354617,PBMC,PBMC
GSAP,-0.117028343,0.392755753,PBMC,PBMC
PSME2,0.856202389,1.059861101,PBMC,PBMC
ANXA1,-0.051341378,-0.238126482,PBMC,PBMC
CLEC4A,-0.256404142,-0.895645275,PBMC,PBMC
SLC15A4,-0.004656905,0.348204496,PBMC,PBMC
SEMA4D,-0.245201949,-0.086214006,PBMC,PBMC
ITGAL,-0.176579127,0.133697397,PBMC,PBMC
ST3GAL2,-0.254171178,-0.613035134,PBMC,PBMC
ATG3,0.108525706,0.343705367,PBMC,PBMC
MUC1,0.57178311,2.781804913,PBMC,PBMC
CERS2,-0.186528832,-0.235820309,PBMC,PBMC
FAM13A,-0.168746766,-0.951690369,PBMC,PBMC
NLRC4,-0.520803836,-1.553761727,PBMC,PBMC
PRR5L,-0.479063889,0.211129624,PBMC,PBMC
PRDX1,0.119934707,0.620890422,PBMC,PBMC
S100A10,-0.136828534,0.042823201,PBMC,PBMC
IFNGR1,-0.223533923,-0.237334491,PBMC,PBMC
CISH,0.041356939,0.691024215,PBMC,PBMC
PLPPR2,-0.500790266,-0.876483206,PBMC,PBMC
NCF2,0.234518752,0.880140369,PBMC,PBMC
ADA,-0.03452678,-0.341487146,PBMC,PBMC
LMNA,-0.194016282,-0.754222384,PBMC,PBMC
DENND1B,-0.104550682,0.623425428,PBMC,PBMC
DGKA,-0.140704075,-0.18008208,PBMC,PBMC
CTSZ,0.345219468,0.665961709,PBMC,PBMC
HPS5,0.209852901,0.44238374,PBMC,PBMC
ABCA1,-0.222331438,-1.187999501,PBMC,PBMC
IGF2R,-0.159483564,0.185649841,PBMC,PBMC
CAST,0.171649267,0.158718642,PBMC,PBMC
LPGAT1,-0.376661482,0.323526244,PBMC,PBMC
PSMA4,0.151116763,0.534588082,PBMC,PBMC
SFMBT2,-0.164432284,0.268056132,PBMC,PBMC
ARNTL2,0.945336309,2.780416975,PBMC,PBMC
WIPF1,0.2865144,-0.022207551,PBMC,PBMC
CD99,-0.060593109,-0.248811626,PBMC,PBMC
FMNL2,-0.1404635,1.514155223,PBMC,PBMC
MSRB1,0.156118622,0.939975867,PBMC,PBMC
KLF4,0.124435497,2.553560464,PBMC,PBMC
SNX8,-0.026192197,0.511725692,PBMC,PBMC
SLC31A2,0.115492312,0.895359039,PBMC,PBMC
CAB39,-0.513768981,0.013779874,PBMC,PBMC
EMP1,0.44846321,-1.251110318,PBMC,PBMC
RAB5IF,0.244599336,0.534724509,PBMC,PBMC
XKR8,-0.07116975,0.46552358,PBMC,PBMC
PDIA3,-0.008594803,0.520936123,PBMC,PBMC
FGD4,-0.580453213,-0.789613375,PBMC,PBMC
MICAL1,-0.322219665,0.191508437,PBMC,PBMC
SGPL1,-0.181519311,-0.307684147,PBMC,PBMC
GPR162,-0.25628413,-1.556026669,PBMC,PBMC
MMP14,0.178690664,-1.917874242,PBMC,PBMC
RNF19B,0.336236531,0.351235049,PBMC,PBMC
TFEC,0.964819668,0.831636323,PBMC,PBMC
RNF149,-0.009823252,0.248614025,PBMC,PBMC
SLA,-0.151355444,-0.215337482,PBMC,PBMC
MILR1,0.114927828,-1.04940539,PBMC,PBMC
RALB,0.437696425,0.763514083,PBMC,PBMC
CHD3,-0.321599304,-0.191745733,PBMC,PBMC
PPA1,-0.134905484,0.344920129,PBMC,PBMC
NUMA1,-0.188389653,-0.198338443,PBMC,PBMC
RUFY3,0.05481043,0.325347988,PBMC,PBMC
PLXND1,-0.439955001,-0.245287799,PBMC,PBMC
LPCAT2,-0.209667712,1.149509415,PBMC,PBMC
KCTD12,0.080795373,0.663540125,PBMC,PBMC
WDTC1,-0.209280732,-0.20655852,PBMC,PBMC
PAK1,-0.18520766,0.799960221,PBMC,PBMC
PI4K2A,-0.112843731,-0.464408317,PBMC,PBMC
ASPHD2,0.035978013,1.218190385,PBMC,PBMC
FHL3,-0.01718527,-0.580813005,PBMC,PBMC
PSMF1,-0.041181646,0.211847289,PBMC,PBMC
CPED1,-0.781364281,-1.635470103,PBMC,PBMC
ARHGEF40,-0.012213416,-1.384526797,PBMC,PBMC
GRAMD1B,-0.015860617,0.689361153,PBMC,PBMC
ICAM1,-0.074136754,0.970726665,PBMC,PBMC
RAB39A,0.669888211,1.461498572,PBMC,PBMC
LIMD1,-0.1515723,0.171924398,PBMC,PBMC
FOXO3,-0.332895673,-0.311357664,PBMC,PBMC
NEK6,-0.23777546,-0.589168737,PBMC,PBMC
DRAM2,-0.179803633,-0.2728002,PBMC,PBMC
NRP1,-0.818361683,-2.390141694,PBMC,PBMC
FUCA1,0.472701796,-0.675080949,PBMC,PBMC
PRCP,-0.13094865,0.587396488,PBMC,PBMC
STX3,0.055977497,0.236323721,PBMC,PBMC
HAVCR2,0.408803126,-0.414634721,PBMC,PBMC
DNAJC15,0.016935096,0.387180465,PBMC,PBMC
GALC,-0.330317161,-0.292464744,PBMC,PBMC
PNKD,-0.081298701,-0.457515492,PBMC,PBMC
IL12RB1,0.243056069,0.530809264,PBMC,PBMC
CDCP1,-1.263098357,1.714910927,PBMC,PBMC
AKT1S1,0.134941049,0.460244105,PBMC,PBMC
CASP10,0.313703602,0.372773962,PBMC,PBMC
PDP1,0.061488355,0.379686268,PBMC,PBMC
MIIP,0.223769536,0.520752217,PBMC,PBMC
TACC1,-0.235847988,-0.241329596,PBMC,PBMC
FARP2,-0.090712655,0.691779565,PBMC,PBMC
PITPNM1,-0.146932531,-0.405813113,PBMC,PBMC
SRA1,-0.141476111,-0.30415645,PBMC,PBMC
PLOD1,-0.611043164,-0.775651045,PBMC,PBMC
SLC20A1,-0.083432871,0.09700368,PBMC,PBMC
SERINC1,-0.138788802,-0.064376488,PBMC,PBMC
SCARF1,0.08444096,1.630595134,PBMC,PBMC
RIPOR2,0.019013151,-0.095437546,PBMC,PBMC
CCDC88A,-0.283493252,-0.517805422,PBMC,PBMC
GNA15,-0.584961696,-0.858808816,PBMC,PBMC
RCSD1,-0.084771194,-0.081829509,PBMC,PBMC
N4BP2L1,0.045120114,0.379840911,PBMC,PBMC
TNF,0.069338087,0.507807123,PBMC,PBMC
MAP4,0.087996337,0.17002421,PBMC,PBMC
HNMT,-0.18904379,-1.048743968,PBMC,PBMC
NME2,-0.020204034,0.167141045,PBMC,PBMC
ITGAV,-0.484142326,-0.568973587,PBMC,PBMC
DOCK7,-0.197994372,0.40589844,PBMC,PBMC
ALAS1,0.010047985,0.247375666,PBMC,PBMC
ERO1A,-0.139784363,0.154705443,PBMC,PBMC
ZEB2,-0.068479527,-0.277901077,PBMC,PBMC
HMG20B,-0.330535556,-0.281789876,PBMC,PBMC
CREM,0.033105956,-0.216330634,PBMC,PBMC
BMP2K,-0.181395745,-0.310987889,PBMC,PBMC
HCST,-0.311526661,-0.241741444,PBMC,PBMC
ARL4C,-0.017865163,-0.216228194,PBMC,PBMC
NISCH,-0.175719486,-0.187565533,PBMC,PBMC
ETV7,2.958261391,3.545270973,PBMC,PBMC
RGS3,0.092436736,0.18420061,PBMC,PBMC
DUSP6,-0.050085819,-0.85830449,PBMC,PBMC
HEXB,-0.040876607,-0.451529095,PBMC,PBMC
CD1D,0.719861858,0.793162306,PBMC,PBMC
CCDC50,0.062603653,0.347202197,PBMC,PBMC
GAS6,0.820778961,2.455377952,PBMC,PBMC
GGA1,-0.234467997,-0.417219161,PBMC,PBMC
RCN1,0.032010089,0.715151655,PBMC,PBMC
CCDC88B,-0.178026558,0.011198152,PBMC,PBMC
CTDSP1,-0.249555615,-0.158682655,PBMC,PBMC
TRIM8,-0.081111985,-0.442886991,PBMC,PBMC
BAZ2B,-0.112676617,-0.078120345,PBMC,PBMC
TET2,-0.15844751,-0.271228654,PBMC,PBMC
EDEM2,-0.048352675,0.194758745,PBMC,PBMC
PPARD,-0.375873406,-0.585020223,PBMC,PBMC
TRPM2,0.091942418,1.562142946,PBMC,PBMC
FPR2,1.208763407,2.141932826,PBMC,PBMC
FCHO2,-0.355658096,-0.442293248,PBMC,PBMC
BLOC1S1,0.143254416,0.157618097,PBMC,PBMC
SLC12A7,-0.210723226,0.158199528,PBMC,PBMC
FAM20A,1.224206689,2.440157079,PBMC,PBMC
FAR1,-0.17126693,0.303424072,PBMC,PBMC
YPEL2,-0.267043635,-0.255783978,PBMC,PBMC
GART,0.056776255,0.285363802,PBMC,PBMC
LEPROTL1,-0.195110298,0.033135875,PBMC,PBMC
CD69,0.444956252,0.279356714,PBMC,PBMC
FGR,-0.669342202,0.402481447,PBMC,PBMC
SASH1,0.595429121,1.772532016,PBMC,PBMC
ATP6V1B2,-0.072929721,0.461287282,PBMC,PBMC
AKIRIN2,-0.03390351,0.175212177,PBMC,PBMC
AP2A2,-0.102172328,-0.238189567,PBMC,PBMC
SRI,-0.084384075,0.185188553,PBMC,PBMC
GLS,-0.299299973,0.248535471,PBMC,PBMC
RNF130,-0.310152947,-0.430206067,PBMC,PBMC
KARS,-0.068427369,0.459676008,PBMC,PBMC
CENPJ,-0.263817209,0.355555384,PBMC,PBMC
DUSP2,-0.211363352,-0.170150935,PBMC,PBMC
CRYL1,-0.536476382,-0.349683854,PBMC,PBMC
NFAT5,-0.223274967,-0.094159715,PBMC,PBMC
EAF1,0.04508416,0.281093302,PBMC,PBMC
PPP1CB,-0.22233139,-0.117673877,PBMC,PBMC
ADIPOR1,-0.039186717,-0.253886232,PBMC,PBMC
TTYH2,-0.15721183,-0.683786948,PBMC,PBMC
GLRX,0.154620922,0.252527668,PBMC,PBMC
DDX21,0.060332267,0.15396933,PBMC,PBMC
JMJD1C,0.009937593,-0.110250391,PBMC,PBMC
FCER1G,0.341179806,0.635991598,PBMC,PBMC
ASGR2,0.589668241,1.548432256,PBMC,PBMC
SETD1B,0.008801441,-0.18095835,PBMC,PBMC
PAPSS1,-0.314287223,-0.302059876,PBMC,PBMC
DNPEP,0.217808157,0.525823306,PBMC,PBMC
TNFAIP3,-0.067347403,0.081329694,PBMC,PBMC
SNTB1,0.679275283,0.645851999,PBMC,PBMC
ZNF219,-0.763030138,-1.015199998,PBMC,PBMC
COMT,-0.070439187,-0.289560312,PBMC,PBMC
EDEM1,-0.125823966,0.158131342,PBMC,PBMC
BTN3A2,0.116401518,0.352074903,PBMC,PBMC
LAT2,-0.251152289,0.607165801,PBMC,PBMC
BTN3A1,0.232815718,0.328305384,PBMC,PBMC
LY75,-0.025008644,0.312972593,PBMC,PBMC
DECR1,-0.001191499,0.24604331,PBMC,PBMC
NOD2,0.2912521,0.795093147,PBMC,PBMC
PRPS2,0.386721793,0.651422361,PBMC,PBMC
BTN3A3,0.24459559,0.398847129,PBMC,PBMC
C19orf12,0.054747097,0.423191601,PBMC,PBMC
PMP22,0.264102633,-2.608465737,PBMC,PBMC
ARHGEF2,-0.115656492,-0.215084822,PBMC,PBMC
CASP7,0.425496482,0.752055358,PBMC,PBMC
FOSL2,-0.392309421,-0.189541839,PBMC,PBMC
PPARGC1B,0.094148036,0.699335934,PBMC,PBMC
DEK,-0.076218339,0.138033303,PBMC,PBMC
DOP1A,0.223592704,0.276826377,PBMC,PBMC
PSMA2,-0.136525709,0.584186377,PBMC,PBMC
MCOLN1,0.167663057,-0.517940773,PBMC,PBMC
SUSD6,0.039807321,0.239856011,PBMC,PBMC
ADAM10,-0.020938302,-0.101475584,PBMC,PBMC
AXL,1.149887717,1.485013962,PBMC,PBMC
IGFLR1,-0.102381138,0.288997914,PBMC,PBMC
BCL3,-0.400003638,0.037743102,PBMC,PBMC
RNF115,-0.165871885,0.194562256,PBMC,PBMC
HCK,0.01220432,-0.568478828,PBMC,PBMC
CCRL2,0.706135665,1.111075915,PBMC,PBMC
GYPC,-0.250827614,-0.023608384,PBMC,PBMC
KDSR,-0.071428906,0.397517797,PBMC,PBMC
FAM168A,-0.192753578,-0.185229634,PBMC,PBMC
ZMYM2,-0.28385442,-0.141714315,PBMC,PBMC
AKR1A1,0.060883061,0.321850584,PBMC,PBMC
POMP,0.087774637,0.562226039,PBMC,PBMC
RAB12,0.098775018,0.289501381,PBMC,PBMC
MTHFD1,-0.055129625,0.292455799,PBMC,PBMC
PNPLA6,-0.164220889,-0.276362905,PBMC,PBMC
RABGGTA,0.259054056,0.295312639,PBMC,PBMC
VAMP8,-0.069123653,0.258950109,PBMC,PBMC
NCOR1,-0.143558991,-0.175002198,PBMC,PBMC
HECA,-0.043825804,-0.22250561,PBMC,PBMC
FOXP1,-0.233562321,-0.112492454,PBMC,PBMC
TDP2,0.080596967,-0.091616738,PBMC,PBMC
GNAQ,-0.219295613,-0.296086447,PBMC,PBMC
TICAM2,0.130309725,0.761547626,PBMC,PBMC
RSPH3,-0.441824245,-0.759144556,PBMC,PBMC
HNRNPF,0.128863101,0.102989747,PBMC,PBMC
ACP5,-0.088938099,-0.140106629,PBMC,PBMC
SLC36A1,0.24191337,-0.477137982,PBMC,PBMC
TLR8,0.459592309,0.95610641,PBMC,PBMC
BCL2A1,-0.160876349,0.544890678,PBMC,PBMC
TIMM10,0.652828526,0.47028875,PBMC,PBMC
CHST7,0.101157484,-0.808031239,PBMC,PBMC
FRRS1,1.083635139,1.442775783,PBMC,PBMC
ARHGAP18,-0.100177765,-0.596134032,PBMC,PBMC
SNX27,-0.149150476,0.14257917,PBMC,PBMC
EPB41L3,-0.311331232,-0.60208114,PBMC,PBMC
IL15,0.744218197,1.272223277,PBMC,PBMC
FPR1,0.381972256,0.908477437,PBMC,PBMC
NIBAN1,-0.079308907,0.077644642,PBMC,PBMC
DDB2,-0.022730326,0.072329971,PBMC,PBMC
PHC2,-0.129525085,-0.159561688,PBMC,PBMC
PER1,-0.249165391,-0.382151588,PBMC,PBMC
FUOM,0.043767859,0.434422326,PBMC,PBMC
LARP1,-0.132729925,0.173866198,PBMC,PBMC
PRRG4,1.198155735,1.921568455,PBMC,PBMC
MACF1,-0.225463177,-0.198266009,PBMC,PBMC
DOK2,-0.295907859,-0.265549778,PBMC,PBMC
TNS1,-0.682289969,-0.879992976,PBMC,PBMC
PTTG1IP,0.046298023,0.159315172,PBMC,PBMC
TAGLN,-0.008961391,0.331515409,PBMC,PBMC
HGSNAT,-0.418831558,-0.355421839,PBMC,PBMC
DENND11,-0.100805094,-0.120798102,PBMC,PBMC
TM9SF1,-0.019633585,-0.142299526,PBMC,PBMC
TMF1,-0.16589204,-0.121138982,PBMC,PBMC
DDX3X,0.077577053,-0.009480011,PBMC,PBMC
TANK,0.063509462,0.172039038,PBMC,PBMC
MTG1,-0.056819734,0.155083292,PBMC,PBMC
NCF4,0.14085309,0.378095994,PBMC,PBMC
AP1AR,-0.385566714,0.288293276,PBMC,PBMC
DESI1,0.190045668,0.257389322,PBMC,PBMC
ZNF331,-0.449323484,-0.200664723,PBMC,PBMC
IDH1,0.194875314,0.283306031,PBMC,PBMC
KDM7A,-0.186909095,0.040354383,PBMC,PBMC
DBNL,-0.048177463,-0.035876484,PBMC,PBMC
CEPT1,-0.06403095,-0.096236786,PBMC,PBMC
RALGDS,-0.245660075,0.003660191,PBMC,PBMC
TOP1,0.129718512,0.251184021,PBMC,PBMC
PGPEP1,-0.253581556,-0.238773333,PBMC,PBMC
PDE4B,-0.155745899,0.261669524,PBMC,PBMC
DEF6,-0.248163368,-0.301503418,PBMC,PBMC
AP2M1,-0.161006394,-0.140134978,PBMC,PBMC
TNRC18,-0.013560886,-0.331965861,PBMC,PBMC
SOS1,-0.000979941,0.330230228,PBMC,PBMC
CYB5R1,-0.111798685,-0.276702806,PBMC,PBMC
IL6R,-0.158283318,-0.048331091,PBMC,PBMC
SFXN3,-0.303037557,-0.357075327,PBMC,PBMC
DTNBP1,0.050804681,0.437496604,PBMC,PBMC
CREBRF,0.119136093,0.029754494,PBMC,PBMC
TEP1,0.159026491,0.385845476,PBMC,PBMC
ERF,-0.006468302,-0.32279893,PBMC,PBMC
POLB,-0.206834233,0.357889183,PBMC,PBMC
PSEN2,0.42190827,1.094866594,PBMC,PBMC
UBE2D1,0.233394893,0.372128354,PBMC,PBMC
MB21D2,-0.153318546,-1.333303735,PBMC,PBMC
ANXA11,-0.196418896,-0.12910371,PBMC,PBMC
UBAC2,-0.122584099,-0.016856032,PBMC,PBMC
GTF2F1,0.148462181,-0.170216042,PBMC,PBMC
TBC1D2B,-0.234725061,0.134371979,PBMC,PBMC
ATXN7,-0.000294692,0.063218419,PBMC,PBMC
FUT4,0.704827449,0.336042194,PBMC,PBMC
SOCS6,-0.302969496,-0.714218357,PBMC,PBMC
ATF6,-0.134069432,-0.055306355,PBMC,PBMC
EXOC2,-0.026808983,0.178881392,PBMC,PBMC
LBR,-0.375706407,-0.050055274,PBMC,PBMC
CCSER2,-0.051301806,0.021511396,PBMC,PBMC
PSMB2,0.068926176,0.311649689,PBMC,PBMC
FGD6,0.010023989,0.950430358,PBMC,PBMC
P2RX1,-0.936139526,-0.860924742,PBMC,PBMC
MED25,0.435183112,-0.084473702,PBMC,PBMC
WDFY3,-0.40536521,-0.989003562,PBMC,PBMC
RANGAP1,0.230692049,0.057892012,PBMC,PBMC
PSMC2,-0.005616817,0.190462026,PBMC,PBMC
LRRC8C,-0.216073703,0.064068347,PBMC,PBMC
